date,year,temperature,min_temperature,max_temperature,season_year,season,day_in_season
2012-08-05,2012,20.6,17.0,25.8,2012,3,66
2012-08-06,2012,17.1,14.6,19.1,2012,3,67
2012-08-07,2012,18.2,14.4,23.3,2012,3,68
2012-08-08,2012,18.8,12.5,24.5,2012,3,69
2012-08-09,2012,19.5,12.8,26.0,2012,3,70
2012-08-10,2012,19.5,13.8,25.3,2012,3,71
2012-08-11,2012,19.1,12.3,25.6,2012,3,72
2012-08-12,2012,20.4,13.9,26.1,2012,3,73
2012-08-13,2012,21.1,15.7,26.1,2012,3,74
2012-08-14,2012,22.1,15.6,28.3,2012,3,75
2012-08-15,2012,24.4,17.5,34.0,2012,3,76
2012-08-16,2012,19.7,15.7,24.4,2012,3,77
2012-08-17,2012,21.3,13.9,28.5,2012,3,78
2012-08-18,2012,24.2,15.1,32.2,2012,3,79
2012-08-19,2012,26.4,18.9,34.0,2012,3,80
2012-08-20,2012,25.8,20.4,32.9,2012,3,81
2012-08-21,2012,26.4,19.8,32.6,2012,3,82
2012-08-22,2012,23.9,19.8,27.9,2012,3,83
2012-08-23,2012,21.5,16.1,26.9,2012,3,84
2012-08-24,2012,19.1,18.3,20.1,2012,3,85
2012-08-25,2012,19.6,16.0,25.3,2012,3,86
2012-08-26,2012,16.9,12.2,20.6,2012,3,87
2012-08-27,2012,17.8,11.5,24.1,2012,3,88
2012-08-28,2012,19.0,13.5,26.2,2012,3,89
2012-08-29,2012,20.5,15.0,28.4,2012,3,90
2012-08-30,2012,17.0,15.0,18.9,2012,3,91
2012-08-31,2012,13.4,10.7,16.0,2012,3,92
2012-09-01,2012,12.5,10.4,14.3,2012,4,1
2012-09-02,2012,15.3,13.0,18.5,2012,4,2
2012-09-03,2012,16.9,13.4,20.2,2012,4,3
2012-09-04,2012,18.5,15.5,22.6,2012,4,4
2012-09-05,2012,18.3,14.5,23.4,2012,4,5
2012-09-06,2012,16.9,12.4,21.5,2012,4,6
2012-09-07,2012,16.5,10.6,23.7,2012,4,7
2012-09-08,2012,18.1,11.2,26.6,2012,4,8
2012-09-09,2012,19.9,12.9,27.6,2012,4,9
2012-09-10,2012,21.6,16.3,28.4,2012,4,10
2012-09-11,2012,18.1,15.2,25.6,2012,4,11
2012-09-12,2012,12.7,9.8,16.6,2012,4,12
2012-09-13,2012,12.0,8.7,16.7,2012,4,13
2012-09-14,2012,12.7,6.6,19.5,2012,4,14
2012-09-15,2012,15.0,10.4,19.5,2012,4,15
2012-09-16,2012,15.2,8.2,22.4,2012,4,16
2012-09-17,2012,16.9,12.1,22.8,2012,4,17
2012-09-18,2012,17.1,12.2,23.5,2012,4,18
2012-09-19,2012,13.0,8.2,16.5,2012,4,19
2012-09-20,2012,11.3,6.2,17.6,2012,4,20
2012-09-21,2012,15.1,7.1,23.1,2012,4,21
2012-09-22,2012,13.7,11.5,16.1,2012,4,22
2012-09-23,2012,16.2,10.8,22.7,2012,4,23
2012-09-24,2012,16.1,11.7,20.6,2012,4,24
2012-09-25,2012,13.3,10.5,22.2,2012,4,25
2012-09-26,2012,12.0,10.2,15.0,2012,4,26
2012-09-27,2012,12.8,8.6,19.3,2012,4,27
2012-09-28,2012,12.8,7.9,19.4,2012,4,28
2012-09-29,2012,11.4,9.1,13.8,2012,4,29
2012-09-30,2012,10.9,9.3,12.7,2012,4,30
2012-10-01,2012,13.9,10.7,18.4,2012,4,31
2012-10-02,2012,13.1,8.0,19.1,2012,4,32
2012-10-03,2012,13.6,10.2,18.2,2012,4,33
2012-10-04,2012,14.1,12.0,18.7,2012,4,34
2012-10-05,2012,15.5,11.2,21.8,2012,4,35
2012-10-06,2012,16.2,10.6,23.9,2012,4,36
2012-10-07,2012,13.3,10.1,16.8,2012,4,37
2012-10-08,2012,11.7,8.6,13.6,2012,4,38
2012-10-09,2012,15.2,12.5,19.5,2012,4,39
2012-10-10,2012,11.0,10.1,12.4,2012,4,40
2012-10-11,2012,12.7,10.3,16.9,2012,4,41
2012-10-12,2012,12.5,7.3,16.3,2012,4,42
2012-10-13,2012,9.8,6.4,14.5,2012,4,43
2012-10-14,2012,10.9,8.4,13.6,2012,4,44
2012-10-15,2012,7.1,3.2,10.3,2012,4,45
2012-10-16,2012,8.3,2.4,13.9,2012,4,46
2012-10-17,2012,12.3,9.2,16.6,2012,4,47
2012-10-18,2012,13.1,8.5,18.4,2012,4,48
2012-10-19,2012,14.8,9.7,22.2,2012,4,49
2012-10-20,2012,15.1,8.7,23.2,2012,4,50
2012-10-21,2012,14.9,10.1,22.0,2012,4,51
2012-10-22,2012,12.4,10.9,15.4,2012,4,52
2012-10-23,2012,10.0,9.0,11.2,2012,4,53
2012-10-24,2012,9.8,9.0,10.9,2012,4,54
2012-10-25,2012,10.3,8.2,14.6,2012,4,55
2012-10-26,2012,8.8,6.5,10.7,2012,4,56
2012-10-27,2012,2.4,0.5,8.2,2012,4,57
2012-10-28,2012,1.4,0.2,2.8,2012,4,58
2012-10-29,2012,1.8,-0.9,5.4,2012,4,59
2012-10-30,2012,4.0,1.1,9.6,2012,4,60
2012-10-31,2012,4.3,0.2,8.5,2012,4,61
2012-11-01,2012,8.7,4.7,15.2,2012,4,62
2012-11-02,2012,10.7,7.2,15.6,2012,4,63
2012-11-03,2012,15.2,9.1,19.8,2012,4,64
2012-11-04,2012,9.6,7.5,12.7,2012,4,65
2012-11-05,2012,7.6,4.7,11.2,2012,4,66
2012-11-06,2012,5.1,2.5,7.2,2012,4,67
2012-11-07,2012,5.9,1.6,9.8,2012,4,68
2012-11-08,2012,4.7,0.8,8.5,2012,4,69
2012-11-09,2012,7.8,2.0,13.6,2012,4,70
2012-11-10,2012,10.1,9.1,11.6,2012,4,71
2012-11-11,2012,9.0,8.2,10.2,2012,4,72
2012-11-12,2012,7.7,5.3,9.1,2012,4,73
2012-11-13,2012,5.3,4.6,7.5,2012,4,74
2012-11-14,2012,4.6,1.0,10.5,2012,4,75
2012-11-15,2012,4.5,1.6,8.6,2012,4,76
2012-11-16,2012,4.5,2.6,8.1,2012,4,77
2012-11-17,2012,5.9,2.6,10.3,2012,4,78
2012-11-18,2012,6.6,4.1,9.9,2012,4,79
2012-11-19,2012,4.7,2.9,8.6,2012,4,80
2012-11-20,2012,3.5,-1.7,6.8,2012,4,81
2012-11-21,2012,4.1,0.4,6.8,2012,4,82
2012-11-22,2012,6.9,5.2,9.5,2012,4,83
2012-11-23,2012,8.0,4.2,11.4,2012,4,84
2012-11-24,2012,9.6,6.5,12.8,2012,4,85
2012-11-25,2012,10.3,8.4,13.6,2012,4,86
2012-11-26,2012,9.0,6.4,10.1,2012,4,87
2012-11-27,2012,5.5,5.0,6.4,2012,4,88
2012-11-28,2012,5.3,4.5,6.0,2012,4,89
2012-11-29,2012,2.6,0.6,4.5,2012,4,90
2012-11-30,2012,1.2,-1.8,3.4,2012,4,91
2012-12-01,2012,-1.8,-3.3,0.2,2013,1,1
2012-12-02,2012,-0.3,-2.7,2.1,2013,1,2
2012-12-03,2012,0.1,-3.4,6.1,2013,1,3
2012-12-04,2012,4.6,1.7,7.9,2013,1,4
2012-12-05,2012,2.3,0.4,4.4,2013,1,5
2012-12-06,2012,0.2,-2.6,2.2,2013,1,6
2012-12-07,2012,-1.7,-2.9,-0.5,2013,1,7
2012-12-08,2012,-1.8,-3.1,0.0,2013,1,8
2012-12-09,2012,-0.5,-3.3,2.4,2013,1,9
2012-12-10,2012,2.3,1.6,3.7,2013,1,10
2012-12-11,2012,-0.9,-2.5,2.0,2013,1,11
2012-12-12,2012,-3.2,-5.3,-1.0,2013,1,12
2012-12-13,2012,-3.3,-6.1,0.2,2013,1,13
2012-12-14,2012,2.1,-0.7,4.3,2013,1,14
2012-12-15,2012,6.3,3.3,10.0,2013,1,15
2012-12-16,2012,8.5,5.8,10.2,2013,1,16
2012-12-17,2012,6.7,4.5,9.3,2013,1,17
2012-12-18,2012,3.8,2.9,4.9,2013,1,18
2012-12-19,2012,4.1,2.9,6.8,2013,1,19
2012-12-20,2012,2.2,1.5,3.1,2013,1,20
2012-12-21,2012,6.6,2.7,9.6,2013,1,21
2012-12-22,2012,5.3,2.3,8.4,2013,1,22
2012-12-23,2012,12.0,6.7,14.9,2013,1,23
2012-12-24,2012,7.6,3.4,11.5,2013,1,24
2012-12-25,2012,8.0,3.1,16.2,2013,1,25
2012-12-26,2012,8.3,6.2,10.4,2013,1,26
2012-12-27,2012,9.0,6.4,11.9,2013,1,27
2012-12-28,2012,6.7,4.9,8.4,2013,1,28
2012-12-29,2012,6.0,3.5,11.2,2013,1,29
2012-12-30,2012,8.3,5.3,11.3,2013,1,30
2012-12-31,2012,4.9,0.8,10.1,2013,1,31
2013-01-01,2013,3.5,0.1,6.7,2013,1,32
2013-01-02,2013,3.0,-0.9,6.2,2013,1,33
2013-01-03,2013,2.2,-2.4,5.2,2013,1,34
2013-01-04,2013,7.0,4.1,9.3,2013,1,35
2013-01-05,2013,7.0,5.7,8.0,2013,1,36
2013-01-06,2013,5.0,2.4,6.1,2013,1,37
2013-01-07,2013,3.8,1.3,6.4,2013,1,38
2013-01-08,2013,1.0,-0.6,2.3,2013,1,39
2013-01-09,2013,0.3,-0.8,1.2,2013,1,40
2013-01-10,2013,1.9,0.6,3.0,2013,1,41
2013-01-11,2013,2.6,1.4,4.1,2013,1,42
2013-01-12,2013,2.2,0.0,5.8,2013,1,43
2013-01-13,2013,-0.2,-1.2,0.7,2013,1,44
2013-01-14,2013,-1.1,-1.5,-0.5,2013,1,45
2013-01-15,2013,-0.4,-2.3,1.0,2013,1,46
2013-01-16,2013,-2.6,-5.0,-0.3,2013,1,47
2013-01-17,2013,-4.0,-4.9,-3.2,2013,1,48
2013-01-18,2013,-3.8,-7.7,-1.7,2013,1,49
2013-01-19,2013,-2.4,-4.5,-0.6,2013,1,50
2013-01-20,2013,-0.7,-2.1,1.0,2013,1,51
2013-01-21,2013,0.1,-1.4,1.7,2013,1,52
2013-01-22,2013,1.5,-0.9,4.3,2013,1,53
2013-01-23,2013,-1.7,-4.6,-0.6,2013,1,54
2013-01-24,2013,-1.5,-3.0,-0.6,2013,1,55
2013-01-25,2013,-2.9,-3.3,-2.4,2013,1,56
2013-01-26,2013,-1.8,-4.3,0.6,2013,1,57
2013-01-27,2013,0.5,-3.3,3.0,2013,1,58
2013-01-28,2013,3.3,1.2,7.2,2013,1,59
2013-01-29,2013,7.5,1.4,10.4,2013,1,60
2013-01-30,2013,12.8,6.7,16.6,2013,1,61
2013-01-31,2013,9.1,4.6,12.3,2013,1,62
2013-02-01,2013,9.2,6.4,12.3,2013,1,63
2013-02-02,2013,3.6,0.3,8.3,2013,1,64
2013-02-03,2013,1.8,0.2,4.2,2013,1,65
2013-02-04,2013,4.5,0.1,8.6,2013,1,66
2013-02-05,2013,4.6,0.4,8.2,2013,1,67
2013-02-06,2013,1.5,0.2,3.3,2013,1,68
2013-02-07,2013,0.3,-1.3,2.4,2013,1,69
2013-02-08,2013,0.2,-1.1,2.2,2013,1,70
2013-02-09,2013,-2.3,-5.1,1.1,2013,1,71
2013-02-10,2013,-3.6,-8.3,-0.4,2013,1,72
2013-02-11,2013,-1.5,-4.0,1.0,2013,1,73
2013-02-12,2013,-2.5,-3.4,-1.8,2013,1,74
2013-02-13,2013,-2.7,-5.8,-0.9,2013,1,75
2013-02-14,2013,-3.8,-11.1,-0.4,2013,1,76
2013-02-15,2013,2.0,-1.3,4.5,2013,1,77
2013-02-16,2013,2.9,-0.4,6.6,2013,1,78
2013-02-17,2013,0.9,-1.4,3.2,2013,1,79
2013-02-18,2013,2.7,-0.5,6.4,2013,1,80
2013-02-19,2013,2.4,-2.9,9.0,2013,1,81
2013-02-20,2013,1.5,0.1,2.8,2013,1,82
2013-02-21,2013,-0.4,-2.0,1.7,2013,1,83
2013-02-22,2013,-2.7,-3.9,-1.7,2013,1,84
2013-02-23,2013,-3.5,-4.8,-1.5,2013,1,85
2013-02-24,2013,-3.4,-4.7,-1.5,2013,1,86
2013-02-25,2013,-2.6,-6.8,1.2,2013,1,87
2013-02-26,2013,-1.9,-6.3,1.5,2013,1,88
2013-02-27,2013,1.3,0.1,2.8,2013,1,89
2013-02-28,2013,2.0,-1.5,6.5,2013,1,90
2013-03-01,2013,0.7,-2.2,2.8,2013,2,1
2013-03-02,2013,1.5,0.6,2.4,2013,2,2
2013-03-03,2013,2.0,-0.8,5.5,2013,2,3
2013-03-04,2013,4.3,-1.4,11.1,2013,2,4
2013-03-05,2013,5.8,-1.2,12.5,2013,2,5
2013-03-06,2013,7.6,1.4,13.5,2013,2,6
2013-03-07,2013,9.9,4.4,15.6,2013,2,7
2013-03-08,2013,10.0,6.0,15.1,2013,2,8
2013-03-09,2013,10.4,7.4,14.4,2013,2,9
2013-03-10,2013,7.9,5.2,13.2,2013,2,10
2013-03-11,2013,4.8,3.7,6.2,2013,2,11
2013-03-12,2013,4.6,2.1,7.9,2013,2,12
2013-03-13,2013,-0.3,-2.1,2.0,2013,2,13
2013-03-14,2013,-1.5,-4.9,2.8,2013,2,14
2013-03-15,2013,-0.8,-2.8,3.4,2013,2,15
2013-03-16,2013,2.3,-3.4,7.1,2013,2,16
2013-03-17,2013,4.9,2.1,6.5,2013,2,17
2013-03-18,2013,4.3,3.2,7.0,2013,2,18
2013-03-19,2013,5.8,3.0,10.3,2013,2,19
2013-03-20,2013,5.5,3.1,9.7,2013,2,20
2013-03-21,2013,5.5,2.9,8.9,2013,2,21
2013-03-22,2013,6.2,0.4,11.4,2013,2,22
2013-03-23,2013,4.1,1.5,7.1,2013,2,23
2013-03-24,2013,3.0,0.6,5.0,2013,2,24
2013-03-25,2013,0.3,-0.6,1.0,2013,2,25
2013-03-26,2013,-0.6,-1.1,0.1,2013,2,26
2013-03-27,2013,0.7,-1.4,5.1,2013,2,27
2013-03-28,2013,1.2,-0.5,3.0,2013,2,28
2013-03-29,2013,2.4,-0.6,5.6,2013,2,29
2013-03-30,2013,2.7,1.7,3.6,2013,2,30
2013-03-31,2013,1.6,-0.5,4.6,2013,2,31
2013-04-01,2013,3.7,-0.8,8.7,2013,2,32
2013-04-02,2013,3.5,-1.4,8.9,2013,2,33
2013-04-03,2013,4.5,1.2,8.1,2013,2,34
2013-04-04,2013,5.7,-0.9,10.6,2013,2,35
2013-04-05,2013,3.9,0.2,7.2,2013,2,36
2013-04-06,2013,4.8,1.7,8.7,2013,2,37
2013-04-07,2013,4.5,2.4,7.9,2013,2,38
2013-04-08,2013,5.1,2.5,8.9,2013,2,39
2013-04-09,2013,7.5,4.4,12.1,2013,2,40
2013-04-10,2013,10.9,7.6,14.2,2013,2,41
2013-04-11,2013,12.8,8.4,17.3,2013,2,42
2013-04-12,2013,10.2,7.5,16.5,2013,2,43
2013-04-13,2013,11.3,6.4,16.5,2013,2,44
2013-04-14,2013,16.5,9.0,24.1,2013,2,45
2013-04-15,2013,17.5,9.1,24.6,2013,2,46
2013-04-16,2013,17.2,12.0,22.0,2013,2,47
2013-04-17,2013,18.7,11.1,25.7,2013,2,48
2013-04-18,2013,16.6,13.1,23.1,2013,2,49
2013-04-19,2013,9.1,5.2,13.1,2013,2,50
2013-04-20,2013,6.4,3.8,8.2,2013,2,51
2013-04-21,2013,8.7,6.7,11.0,2013,2,52
2013-04-22,2013,10.1,7.9,12.6,2013,2,53
2013-04-23,2013,12.7,8.6,18.2,2013,2,54
2013-04-24,2013,14.8,6.9,22.1,2013,2,55
2013-04-25,2013,17.3,9.2,25.0,2013,2,56
2013-04-26,2013,15.8,12.6,21.9,2013,2,57
2013-04-27,2013,8.1,4.5,12.6,2013,2,58
2013-04-28,2013,7.7,4.8,10.5,2013,2,59
2013-04-29,2013,9.1,8.1,10.4,2013,2,60
2013-04-30,2013,10.2,9.0,11.9,2013,2,61
2013-05-01,2013,11.9,8.9,16.3,2013,2,62
2013-05-02,2013,13.5,10.4,17.0,2013,2,63
2013-05-03,2013,11.9,9.7,14.5,2013,2,64
2013-05-04,2013,12.1,9.0,15.0,2013,2,65
2013-05-05,2013,13.5,8.2,19.9,2013,2,66
2013-05-06,2013,14.7,9.4,21.1,2013,2,67
2013-05-07,2013,15.0,9.9,19.7,2013,2,68
2013-05-08,2013,16.6,9.2,23.2,2013,2,69
2013-05-09,2013,16.0,14.1,18.8,2013,2,70
2013-05-10,2013,12.4,7.8,16.3,2013,2,71
2013-05-11,2013,11.6,7.8,15.5,2013,2,72
2013-05-12,2013,10.6,7.7,14.0,2013,2,73
2013-05-13,2013,12.0,7.8,16.1,2013,2,74
2013-05-14,2013,14.1,7.6,19.5,2013,2,75
2013-05-15,2013,14.0,11.5,16.9,2013,2,76
2013-05-16,2013,11.7,9.3,13.7,2013,2,77
2013-05-17,2013,11.0,8.8,14.4,2013,2,78
2013-05-18,2013,14.9,8.5,21.8,2013,2,79
2013-05-19,2013,11.6,9.2,15.5,2013,2,80
2013-05-20,2013,11.1,7.8,14.3,2013,2,81
2013-05-21,2013,10.3,8.7,12.3,2013,2,82
2013-05-22,2013,9.6,8.1,10.9,2013,2,83
2013-05-23,2013,8.5,5.4,13.7,2013,2,84
2013-05-24,2013,6.8,4.6,10.4,2013,2,85
2013-05-25,2013,7.2,4.5,11.6,2013,2,86
2013-05-26,2013,8.4,6.2,13.7,2013,2,87
2013-05-27,2013,12.7,7.2,18.6,2013,2,88
2013-05-28,2013,13.3,7.7,22.7,2013,2,89
2013-05-29,2013,9.3,7.4,13.0,2013,2,90
2013-05-30,2013,11.4,8.0,16.0,2013,2,91
2013-05-31,2013,10.7,8.9,13.0,2013,2,92
2013-06-01,2013,12.2,11.2,13.2,2013,3,1
2013-06-02,2013,13.5,9.5,18.0,2013,3,2
2013-06-03,2013,10.8,7.1,14.4,2013,3,3
2013-06-04,2013,13.6,5.0,20.8,2013,3,4
2013-06-05,2013,17.5,8.6,24.5,2013,3,5
2013-06-06,2013,19.0,11.0,25.3,2013,3,6
2013-06-07,2013,18.7,10.9,26.3,2013,3,7
2013-06-08,2013,20.1,11.9,26.9,2013,3,8
2013-06-09,2013,17.4,13.1,23.3,2013,3,9
2013-06-10,2013,15.4,12.6,21.1,2013,3,10
2013-06-11,2013,17.3,13.1,22.5,2013,3,11
2013-06-12,2013,18.4,12.8,24.0,2013,3,12
2013-06-13,2013,19.8,13.3,28.0,2013,3,13
2013-06-14,2013,15.3,11.1,19.3,2013,3,14
2013-06-15,2013,19.6,12.9,25.7,2013,3,15
2013-06-16,2013,22.1,15.8,28.2,2013,3,16
2013-06-17,2013,26.3,17.2,34.5,2013,3,17
2013-06-18,2013,26.8,19.7,32.9,2013,3,18
2013-06-19,2013,26.8,17.8,33.6,2013,3,19
2013-06-20,2013,19.9,14.2,24.3,2013,3,20
2013-06-21,2013,18.1,12.5,22.5,2013,3,21
2013-06-22,2013,19.2,13.9,23.6,2013,3,22
2013-06-23,2013,16.3,14.0,19.4,2013,3,23
2013-06-24,2013,14.4,11.9,18.0,2013,3,24
2013-06-25,2013,13.8,10.7,18.7,2013,3,25
2013-06-26,2013,14.2,9.3,19.2,2013,3,26
2013-06-27,2013,12.3,8.9,17.6,2013,3,27
2013-06-28,2013,14.7,10.4,20.0,2013,3,28
2013-06-29,2013,15.3,11.7,20.1,2013,3,29
2013-06-30,2013,16.7,12.2,22.2,2013,3,30
2013-07-01,2013,18.5,10.8,24.7,2013,3,31
2013-07-02,2013,19.3,13.1,26.9,2013,3,32
2013-07-03,2013,17.3,15.9,20.4,2013,3,33
2013-07-04,2013,17.9,15.2,21.2,2013,3,34
2013-07-05,2013,19.0,13.6,24.1,2013,3,35
2013-07-06,2013,20.7,14.1,27.5,2013,3,36
2013-07-07,2013,21.8,14.7,28.2,2013,3,37
2013-07-08,2013,21.9,15.8,28.2,2013,3,38
2013-07-09,2013,21.9,16.8,27.5,2013,3,39
2013-07-10,2013,22.6,17.3,27.9,2013,3,40
2013-07-11,2013,19.2,14.8,24.3,2013,3,41
2013-07-12,2013,18.7,11.3,25.4,2013,3,42
2013-07-13,2013,19.8,12.5,26.5,2013,3,43
2013-07-14,2013,20.4,13.4,26.6,2013,3,44
2013-07-15,2013,20.8,14.7,27.0,2013,3,45
2013-07-16,2013,21.5,13.3,28.9,2013,3,46
2013-07-17,2013,21.1,16.0,26.7,2013,3,47
2013-07-18,2013,21.7,16.8,28.2,2013,3,48
2013-07-19,2013,21.9,15.6,29.7,2013,3,49
2013-07-20,2013,23.1,16.2,29.8,2013,3,50
2013-07-21,2013,24.5,16.4,31.2,2013,3,51
2013-07-22,2013,25.8,18.6,33.3,2013,3,52
2013-07-23,2013,24.1,18.2,32.1,2013,3,53
2013-07-24,2013,23.0,18.4,28.4,2013,3,54
2013-07-25,2013,24.3,18.9,30.0,2013,3,55
2013-07-26,2013,26.5,19.9,33.0,2013,3,56
2013-07-27,2013,28.8,20.9,37.3,2013,3,57
2013-07-28,2013,23.0,17.6,30.2,2013,3,58
2013-07-29,2013,18.0,15.9,20.6,2013,3,59
2013-07-30,2013,20.1,15.3,25.1,2013,3,60
2013-07-31,2013,22.5,18.0,27.3,2013,3,61
2013-08-01,2013,24.7,16.4,32.2,2013,3,62
2013-08-02,2013,26.9,19.3,34.9,2013,3,63
2013-08-03,2013,24.9,20.0,29.7,2013,3,64
2013-08-04,2013,20.8,16.8,25.9,2013,3,65
2013-08-05,2013,24.7,17.6,31.9,2013,3,66
2013-08-06,2013,23.8,18.3,28.9,2013,3,67
2013-08-07,2013,19.2,17.2,23.7,2013,3,68
2013-08-08,2013,18.8,17.0,21.7,2013,3,69
2013-08-09,2013,18.5,16.0,22.3,2013,3,70
2013-08-10,2013,19.2,13.9,24.8,2013,3,71
2013-08-11,2013,18.9,14.3,23.9,2013,3,72
2013-08-12,2013,20.3,14.7,25.8,2013,3,73
2013-08-13,2013,18.4,13.0,21.6,2013,3,74
2013-08-14,2013,16.2,10.9,21.7,2013,3,75
2013-08-15,2013,17.4,10.3,23.9,2013,3,76
2013-08-16,2013,20.5,11.9,27.7,2013,3,77
2013-08-17,2013,22.5,16.7,28.3,2013,3,78
2013-08-18,2013,22.1,15.5,27.8,2013,3,79
2013-08-19,2013,19.1,13.9,22.8,2013,3,80
2013-08-20,2013,16.8,11.2,22.5,2013,3,81
2013-08-21,2013,17.1,9.5,24.4,2013,3,82
2013-08-22,2013,18.1,10.5,25.0,2013,3,83
2013-08-23,2013,20.4,13.0,27.7,2013,3,84
2013-08-24,2013,17.6,13.6,20.7,2013,3,85
2013-08-25,2013,15.8,12.2,19.7,2013,3,86
2013-08-26,2013,16.2,10.2,21.2,2013,3,87
2013-08-27,2013,16.3,13.3,21.2,2013,3,88
2013-08-28,2013,16.1,13.6,20.5,2013,3,89
2013-08-29,2013,17.1,13.2,22.5,2013,3,90
2013-08-30,2013,18.2,12.5,24.8,2013,3,91
2013-08-31,2013,18.5,12.6,24.8,2013,3,92
2013-09-01,2013,16.6,11.3,21.0,2013,4,1
2013-09-02,2013,15.9,9.8,23.3,2013,4,2
2013-09-03,2013,18.0,10.5,26.1,2013,4,3
2013-09-04,2013,20.5,12.8,29.2,2013,4,4
2013-09-05,2013,22.1,15.8,29.5,2013,4,5
2013-09-06,2013,22.6,17.3,28.7,2013,4,6
2013-09-07,2013,19.9,16.0,26.1,2013,4,7
2013-09-08,2013,16.7,13.7,20.0,2013,4,8
2013-09-09,2013,15.5,10.6,19.5,2013,4,9
2013-09-10,2013,13.8,9.4,16.4,2013,4,10
2013-09-11,2013,11.8,8.6,13.7,2013,4,11
2013-09-12,2013,12.7,10.9,15.4,2013,4,12
2013-09-13,2013,14.6,10.3,19.8,2013,4,13
2013-09-14,2013,15.8,13.4,18.1,2013,4,14
2013-09-15,2013,15.8,12.9,19.8,2013,4,15
2013-09-16,2013,12.6,8.6,14.6,2013,4,16
2013-09-17,2013,11.1,7.6,14.5,2013,4,17
2013-09-18,2013,16.5,11.5,19.5,2013,4,18
2013-09-19,2013,13.1,9.6,16.9,2013,4,19
2013-09-20,2013,13.3,9.6,17.9,2013,4,20
2013-09-21,2013,13.0,7.8,19.3,2013,4,21
2013-09-22,2013,13.5,9.4,20.3,2013,4,22
2013-09-23,2013,14.1,8.2,21.3,2013,4,23
2013-09-24,2013,15.9,10.4,23.2,2013,4,24
2013-09-25,2013,16.9,12.0,23.9,2013,4,25
2013-09-26,2013,18.6,14.9,23.1,2013,4,26
2013-09-27,2013,16.4,14.2,20.5,2013,4,27
2013-09-28,2013,16.6,13.2,21.4,2013,4,28
2013-09-29,2013,14.8,13.3,15.8,2013,4,29
2013-09-30,2013,13.5,12.4,15.2,2013,4,30
2013-10-01,2013,14.0,11.6,16.9,2013,4,31
2013-10-02,2013,13.9,11.4,16.6,2013,4,32
2013-10-03,2013,13.3,9.6,17.4,2013,4,33
2013-10-04,2013,16.3,13.2,20.2,2013,4,34
2013-10-05,2013,16.1,13.5,20.3,2013,4,35
2013-10-06,2013,13.8,12.5,16.1,2013,4,36
2013-10-07,2013,12.9,12.2,13.8,2013,4,37
2013-10-08,2013,12.6,11.6,13.8,2013,4,38
2013-10-09,2013,13.4,11.9,16.0,2013,4,39
2013-10-10,2013,9.0,6.1,12.9,2013,4,40
2013-10-11,2013,7.6,5.7,9.7,2013,4,41
2013-10-12,2013,7.6,6.2,10.8,2013,4,42
2013-10-13,2013,9.6,4.6,15.8,2013,4,43
2013-10-14,2013,12.3,10.3,15.8,2013,4,44
2013-10-15,2013,13.7,10.6,16.8,2013,4,45
2013-10-16,2013,11.5,8.0,15.4,2013,4,46
2013-10-17,2013,12.9,7.9,17.9,2013,4,47
2013-10-18,2013,11.2,6.8,16.6,2013,4,48
2013-10-19,2013,13.9,9.4,20.0,2013,4,49
2013-10-20,2013,13.9,12.2,16.6,2013,4,50
2013-10-21,2013,13.8,11.3,17.0,2013,4,51
2013-10-22,2013,15.4,12.6,20.4,2013,4,52
2013-10-23,2013,13.4,12.0,15.3,2013,4,53
2013-10-24,2013,13.0,8.6,18.6,2013,4,54
2013-10-25,2013,13.4,7.8,18.8,2013,4,55
2013-10-26,2013,15.4,10.9,22.4,2013,4,56
2013-10-27,2013,16.0,13.1,20.3,2013,4,57
2013-10-28,2013,16.4,11.1,24.8,2013,4,58
2013-10-29,2013,10.8,7.4,14.2,2013,4,59
2013-10-30,2013,8.2,3.5,13.1,2013,4,60
2013-10-31,2013,6.3,1.8,12.3,2013,4,61
2013-11-01,2013,8.1,4.6,11.7,2013,4,62
2013-11-02,2013,13.6,9.6,17.7,2013,4,63
2013-11-03,2013,9.0,4.6,12.7,2013,4,64
2013-11-04,2013,10.0,4.8,12.7,2013,4,65
2013-11-05,2013,8.1,5.0,11.1,2013,4,66
2013-11-06,2013,12.6,9.3,15.5,2013,4,67
2013-11-07,2013,15.5,11.0,17.4,2013,4,68
2013-11-08,2013,12.7,10.1,15.8,2013,4,69
2013-11-09,2013,8.9,5.9,12.0,2013,4,70
2013-11-10,2013,6.8,4.4,10.0,2013,4,71
2013-11-11,2013,4.4,0.0,8.5,2013,4,72
2013-11-12,2013,2.5,-1.5,7.2,2013,4,73
2013-11-13,2013,4.2,1.8,6.9,2013,4,74
2013-11-14,2013,5.1,3.8,6.7,2013,4,75
2013-11-15,2013,4.9,2.9,6.6,2013,4,76
2013-11-16,2013,5.2,4.8,5.8,2013,4,77
2013-11-17,2013,5.0,2.7,6.4,2013,4,78
2013-11-18,2013,4.9,3.2,8.5,2013,4,79
2013-11-19,2013,3.4,1.6,4.6,2013,4,80
2013-11-20,2013,2.7,1.7,3.5,2013,4,81
2013-11-21,2013,1.4,0.1,2.6,2013,4,82
2013-11-22,2013,1.2,0.0,2.3,2013,4,83
2013-11-23,2013,3.7,2.3,4.7,2013,4,84
2013-11-24,2013,4.6,3.0,5.6,2013,4,85
